id,value
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.Lactate Dehydrogenases.L-Lactate Dehydrogenase,D08.811.682.047.551.400
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.Lactate Dehydrogenases.L-Lactate Dehydrogenase (Cytochrome),D08.811.682.047.551.500
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases,D08.811.682.047.820
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.11-beta-Hydroxysteroid Dehydrogenases,D08.811.682.047.820.100
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.11-beta-Hydroxysteroid Dehydrogenases.11-beta-Hydroxysteroid Dehydrogenase Type 1,D08.811.682.047.820.100.300
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.11-beta-Hydroxysteroid Dehydrogenases.11-beta-Hydroxysteroid Dehydrogenase Type 2,D08.811.682.047.820.100.600
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.20-Hydroxysteroid Dehydrogenases,D08.811.682.047.820.125
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.20-Hydroxysteroid Dehydrogenases.20-alpha-Hydroxysteroid Dehydrogenase,D08.811.682.047.820.125.074
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.20-Hydroxysteroid Dehydrogenases.Cortisone Reductase,D08.811.682.047.820.125.150
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.3-Hydroxyacyl CoA Dehydrogenases,D08.811.682.047.820.150
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.3-Hydroxyacyl CoA Dehydrogenases.3-Hydroxyacyl-CoA Dehydrogenase,D08.811.682.047.820.150.207
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.3-Hydroxyacyl CoA Dehydrogenases.3-Hydroxyacyl-CoA Dehydrogenase.Peroxisomal Bifunctional Enzyme,D08.811.682.047.820.150.207.500
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.3-Hydroxyacyl CoA Dehydrogenases.Hydroxymethylglutaryl CoA Reductases,D08.811.682.047.820.150.415
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.3-Hydroxyacyl CoA Dehydrogenases.Hydroxymethylglutaryl CoA Reductases.Hydroxymethylglutaryl-CoA Reductases, NAD-Dependent",D08.811.682.047.820.150.415.250
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.3-Hydroxyacyl CoA Dehydrogenases.Hydroxymethylglutaryl CoA Reductases.Hydroxymethylglutaryl-CoA-Reductases, NADP-dependent",D08.811.682.047.820.150.415.750
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.3-Hydroxyacyl CoA Dehydrogenases.Long-Chain-3-Hydroxyacyl-CoA Dehydrogenase,D08.811.682.047.820.150.707
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.3-Hydroxyacyl CoA Dehydrogenases.Long-Chain-3-Hydroxyacyl-CoA Dehydrogenase.Mitochondrial Trifunctional Protein,D08.811.682.047.820.150.707.249
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.3-Hydroxyacyl CoA Dehydrogenases.Long-Chain-3-Hydroxyacyl-CoA Dehydrogenase.Mitochondrial Trifunctional Protein.Mitochondrial Trifunctional Protein, alpha Subunit",D08.811.682.047.820.150.707.249.500
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.3-Hydroxyacyl CoA Dehydrogenases.Peroxisomal Multifunctional Protein-2,D08.811.682.047.820.150.926
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.3-alpha-Hydroxysteroid Dehydrogenase (B-Specific),D08.811.682.047.820.186
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.3-Isopropylmalate Dehydrogenase,D08.811.682.047.820.193
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.3-Oxoacyl-(Acyl-Carrier-Protein) Reductase,D08.811.682.047.820.196
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.3-Oxoacyl-(Acyl-Carrier-Protein) Reductase.Fatty Acid Synthases,D08.811.682.047.820.196.500
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.3-Oxoacyl-(Acyl-Carrier-Protein) Reductase.Fatty Acid Synthases.Fatty Acid Synthase, Type I",D08.811.682.047.820.196.500.099
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.3-Oxoacyl-(Acyl-Carrier-Protein) Reductase.Fatty Acid Synthases.Fatty Acid Synthase, Type II",D08.811.682.047.820.196.500.200
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Acetoin Dehydrogenase,D08.811.682.047.820.200
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Alcohol Dehydrogenase,D08.811.682.047.820.250
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Aldo-Keto Reductases,D08.811.682.047.820.284
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Aldo-Keto Reductases.Aldehyde Reductase,D08.811.682.047.820.284.500
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Aldo-Keto Reductases.20-alpha-Hydroxysteroid Dehydrogenase,D08.811.682.047.820.284.750
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Aldo-Keto Reductases.Aldo-Keto Reductase Family 1 member B10,D08.811.682.047.820.284.813
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Aldo-Keto Reductases.Aldo-Keto Reductase Family 1 Member C2,D08.811.682.047.820.284.875
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Aldo-Keto Reductases.Aldo-Keto Reductase Family 1 Member C3,D08.811.682.047.820.284.937
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Carbonyl Reductase (NADPH),D08.811.682.047.820.289
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Glycerol-3-Phosphate Dehydrogenase (NAD+),D08.811.682.047.820.293
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Homoserine Dehydrogenase,D08.811.682.047.820.300
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Homoserine Dehydrogenase.Aspartokinase Homoserine Dehydrogenase,D08.811.682.047.820.300.060
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Hydroxybutyrate Dehydrogenase,D08.811.682.047.820.350
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Hydroxyprostaglandin Dehydrogenases,D08.811.682.047.820.375
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Hydroxyprostaglandin Dehydrogenases.Aldo-Keto Reductase Family 1 Member C3,D08.811.682.047.820.375.500
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Hydroxypyruvate Reductase,D08.811.682.047.820.400
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.IMP Dehydrogenase,D08.811.682.047.820.450
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Isocitrate Dehydrogenase,D08.811.682.047.820.475
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Ketol-Acid Reductoisomerase,D08.811.682.047.820.487
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.L-Lactate Dehydrogenase,D08.811.682.047.820.493
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Malate Dehydrogenase,D08.811.682.047.820.496
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Malate Dehydrogenase (NADP+),D08.811.682.047.820.498
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Progesterone Reductase,D08.811.682.047.820.500
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.D-Xylulose Reductase,D08.811.682.047.820.800
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Short Chain Dehydrogenase-Reductases,D08.811.682.047.820.900
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases.Short Chain Dehydrogenase-Reductases.WW Domain-Containing Oxidoreductase,D08.811.682.047.820.900.500
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.Xanthine Dehydrogenase,D08.811.682.047.892
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Alcohol Oxidoreductases.Xanthine Oxidase,D08.811.682.047.928
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Arsenate Reductases,D08.811.682.113
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Ascorbate Oxidase,D08.811.682.180
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Ceruloplasmin,D08.811.682.226
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Electron Transport Complex IV,D08.811.682.285
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Hydrogenase,D08.811.682.400
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Laccase,D08.811.682.494
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Luciferases,D08.811.682.517
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.Luciferases.Luciferases, Bacterial",D08.811.682.517.500
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.Luciferases.Luciferases, Firefly",D08.811.682.517.750
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.Luciferases.Luciferases, Renilla",D08.811.682.517.875
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.5,10-Methylenetetrahydrofolate Reductase (FADH2)",D08.811.682.550
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.NADH, NADPH Oxidoreductases",D08.811.682.608
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.NADH, NADPH Oxidoreductases.Apoptosis Inducing Factor",D08.811.682.608.047
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.NADH, NADPH Oxidoreductases.Cytochrome Reductases",D08.811.682.608.191
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.NADH, NADPH Oxidoreductases.Cytochrome Reductases.Cytochrome-B(5) Reductase",D08.811.682.608.191.237
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.NADH, NADPH Oxidoreductases.Cytochrome Reductases.NADPH-Ferrihemoprotein Reductase",D08.811.682.608.191.500
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.NADH, NADPH Oxidoreductases.Electron Transport Complex I",D08.811.682.608.504
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.NADH, NADPH Oxidoreductases.Electron Transport Complex I.NADH Dehydrogenase",D08.811.682.608.504.500
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.NADH, NADPH Oxidoreductases.NADH Tetrazolium Reductase",D08.811.682.608.530
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.NADH, NADPH Oxidoreductases.NADP Transhydrogenases",D08.811.682.608.540
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.NADH, NADPH Oxidoreductases.NADP Transhydrogenases.NADP Transhydrogenase, AB-Specific",D08.811.682.608.540.500
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.NADH, NADPH Oxidoreductases.NADP Transhydrogenases.NADP Transhydrogenase, B-Specific",D08.811.682.608.540.750
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.NADH, NADPH Oxidoreductases.NADPH Dehydrogenase",D08.811.682.608.550
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.NADH, NADPH Oxidoreductases.NADPH Oxidases",D08.811.682.608.575
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.NADH, NADPH Oxidoreductases.NADPH Oxidases.Dual Oxidases",D08.811.682.608.575.500
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.NADH, NADPH Oxidoreductases.NADPH Oxidases.NADPH Oxidase 1",D08.811.682.608.575.750
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.NADH, NADPH Oxidoreductases.NADPH Oxidases.NADPH Oxidase 2",D08.811.682.608.575.875
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.NADH, NADPH Oxidoreductases.NADPH Oxidases.NADPH Oxidase 4",D08.811.682.608.575.937
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.NADH, NADPH Oxidoreductases.NADPH Oxidases.NADPH Oxidase 5",D08.811.682.608.575.968
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.NADH, NADPH Oxidoreductases.Quinone Reductases",D08.811.682.608.800
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.NADH, NADPH Oxidoreductases.Quinone Reductases.NAD(P)H Dehydrogenase (Quinone)",D08.811.682.608.800.500
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.NADH, NADPH Oxidoreductases.Quinone Reductases.NAD(P)H Dehydrogenase (Quinone).zeta-Crystallins",D08.811.682.608.800.500.500
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Nitrogenase,D08.811.682.647
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Nitrogenase.Dinitrogenase Reductase,D08.811.682.647.200
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Nitrogenase.Molybdoferredoxin,D08.811.682.647.550
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Nitroreductases,D08.811.682.655
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Nitroreductases.GMP Reductase,D08.811.682.655.249
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Nitroreductases.Nitrate Reductases,D08.811.682.655.500
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Nitroreductases.Nitrate Reductases.Nitrate Reductase,D08.811.682.655.500.124
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Nitroreductases.Nitrate Reductases.Nitrate Reductase (NADH),D08.811.682.655.500.200
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Nitroreductases.Nitrate Reductases.Nitrate Reductase (NAD(P)H),D08.811.682.655.500.249
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Nitroreductases.Nitrate Reductases.Nitrate Reductase (NADPH),D08.811.682.655.500.374
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Nitroreductases.Nitrite Reductases,D08.811.682.655.750
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Nitroreductases.Nitrite Reductases.Ferredoxin-Nitrite Reductase,D08.811.682.655.750.249
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Nitroreductases.Nitrite Reductases.Nitrite Reductase (NAD(P)H),D08.811.682.655.750.500
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors,D08.811.682.657
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Aldehyde Oxidoreductases,D08.811.682.657.163
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Aldehyde Oxidoreductases.Aldehyde Dehydrogenase,D08.811.682.657.163.249
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Aldehyde Oxidoreductases.Aldehyde Dehydrogenase.Aldehyde Dehydrogenase, Mitochondrial",D08.811.682.657.163.249.375
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Aldehyde Oxidoreductases.Aldehyde Dehydrogenase.omega-Crystallins,D08.811.682.657.163.249.750
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Aldehyde Oxidoreductases.Aldehyde Oxidase,D08.811.682.657.163.311
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Aldehyde Oxidoreductases.Aminomuconate-Semialdehyde Dehydrogenase,D08.811.682.657.163.342
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Aldehyde Oxidoreductases.Aspartate-Semialdehyde Dehydrogenase,D08.811.682.657.163.374
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Aldehyde Oxidoreductases.Benzaldehyde Dehydrogenase (NADP+),D08.811.682.657.163.468
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Aldehyde Oxidoreductases.Betaine-Aldehyde Dehydrogenase,D08.811.682.657.163.515
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Aldehyde Oxidoreductases.Glutamate-5-Semialdehyde Dehydrogenase,D08.811.682.657.163.562
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Aldehyde Oxidoreductases.Glyceraldehyde-3-Phosphate Dehydrogenases,D08.811.682.657.163.750
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Aldehyde Oxidoreductases.Glyceraldehyde-3-Phosphate Dehydrogenases.Glyceraldehyde 3-Phosphate Dehydrogenase (NADP+),D08.811.682.657.163.750.250
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Aldehyde Oxidoreductases.Glyceraldehyde-3-Phosphate Dehydrogenases.Glyceraldehyde-3-Phosphate Dehydrogenase (NADP+)(Phosphorylating),D08.811.682.657.163.750.300
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Aldehyde Oxidoreductases.Glyceraldehyde-3-Phosphate Dehydrogenases.Glyceraldehyde-3-Phosphate Dehydrogenase (Phosphorylating),D08.811.682.657.163.750.350
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Aldehyde Oxidoreductases.Glycolaldehyde Dehydrogenase,D08.811.682.657.163.781
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Aldehyde Oxidoreductases.L-Aminoadipate-Semialdehyde Dehydrogenase,D08.811.682.657.163.796
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Aldehyde Oxidoreductases.Malonate-Semialdehyde Dehydrogenase (Acetylating),D08.811.682.657.163.812
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Aldehyde Oxidoreductases.Methylmalonate-Semialdehyde Dehydrogenase (Acylating),D08.811.682.657.163.827
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Aldehyde Oxidoreductases.Retinal Dehydrogenase,D08.811.682.657.163.835
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Aldehyde Oxidoreductases.Succinate-Semialdehyde Dehydrogenase,D08.811.682.657.163.843
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Aldehyde Oxidoreductases.Succinate-Semialdehyde Dehydrogenase (NADP+),D08.811.682.657.163.875
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Formate Dehydrogenases,D08.811.682.657.180
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Ketone Oxidoreductases,D08.811.682.657.350
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Ketone Oxidoreductases.Ketoglutarate Dehydrogenase Complex,D08.811.682.657.350.750
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Ketone Oxidoreductases.Ketoglutarate Dehydrogenase Complex.Dihydrolipoamide Dehydrogenase,D08.811.682.657.350.750.500
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Ketone Oxidoreductases.3-Methyl-2-Oxobutanoate Dehydrogenase (Lipoamide),D08.811.682.657.350.760
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Ketone Oxidoreductases.2-Oxoisovalerate Dehydrogenase (Acylating),D08.811.682.657.350.825
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Ketone Oxidoreductases.Pyruvate Dehydrogenase (Lipoamide),D08.811.682.657.350.875
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Ketone Oxidoreductases.Pyruvate Oxidase,D08.811.682.657.350.937
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on Aldehyde or Oxo Group Donors.Ketone Oxidoreductases.Pyruvate Synthase,D08.811.682.657.350.968
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on CH-CH Group Donors,D08.811.682.660
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on CH-CH Group Donors.Acyl-CoA Dehydrogenases,D08.811.682.660.150
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on CH-CH Group Donors.Acyl-CoA Dehydrogenases.Acyl-CoA Dehydrogenase,D08.811.682.660.150.100
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on CH-CH Group Donors.Acyl-CoA Dehydrogenases.Acyl-CoA Dehydrogenase, Long-Chain",D08.811.682.660.150.150
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on CH-CH Group Donors.Acyl-CoA Dehydrogenases.Acyl-CoA Oxidase,D08.811.682.660.150.200
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on CH-CH Group Donors.Acyl-CoA Dehydrogenases.Butyryl-CoA Dehydrogenase,D08.811.682.660.150.300
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on CH-CH Group Donors.Cholestenone 5 alpha-Reductase,D08.811.682.660.200
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on CH-CH Group Donors.Coproporphyrinogen Oxidase,D08.811.682.660.250
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on CH-CH Group Donors.Dihydrodipicolinate Reductase,D08.811.682.660.275
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on CH-CH Group Donors.Dihydroorotate Oxidase,D08.811.682.660.300
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on CH-CH Group Donors.Dihydrouracil Dehydrogenase (NAD+),D08.811.682.660.325
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on CH-CH Group Donors.Dihydrouracil Dehydrogenase (NADP),D08.811.682.660.350
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on CH-CH Group Donors.Electron Transport Complex II,D08.811.682.660.385
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on CH-CH Group Donors.Electron Transport Complex II.Succinate Dehydrogenase,D08.811.682.660.385.500
Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on CH-CH Group Donors.Enoyl-(Acyl-Carrier-Protein) Reductase (NADH),D08.811.682.660.387
"Enzymes and Coenzymes.Enzymes.Oxidoreductases.Oxidoreductases Acting on CH-CH Group Donors.Enoyl-(Acyl-Carrier Protein) Reductase (NADPH, B-Specific)",D08.811.682.660.390
