id,value
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Deoxyribonucleosides.Thymidine",D13.570.230.855
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Deoxyribonucleosides.Thymidine.Stavudine",D13.570.230.855.875
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Deoxyribonucleosides.Thymidine.Trifluridine",D13.570.230.855.900
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Deoxyribonucleosides.Thymidine.Zidovudine",D13.570.230.855.950
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides",D13.570.583
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Adenosine",D13.570.583.138
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Adenosine.Adenosine-5'-(N-ethylcarboxamide)",D13.570.583.138.025
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Adenosine.S-Adenosylhomocysteine",D13.570.583.138.240
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Adenosine.S-Adenosylmethionine",D13.570.583.138.264
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Adenosine.2-Chloroadenosine",D13.570.583.138.300
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Adenosine.2-Chloroadenosine.Cladribine",D13.570.583.138.300.200
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Adenosine.Deoxyadenosines",D13.570.583.138.325
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Adenosine.Deoxyadenosines.Cladribine",D13.570.583.138.325.075
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Adenosine.Deoxyadenosines.Dideoxyadenosine",D13.570.583.138.325.105
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Adenosine.Deoxyadenosines.Puromycin Aminonucleoside",D13.570.583.138.325.800
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Adenosine.Isopentenyladenosine",D13.570.583.138.500
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Adenosine.Phenylisopropyladenosine",D13.570.583.138.630
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Adenosine.Puromycin",D13.570.583.138.711
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Adenosine.Puromycin.Puromycin Aminonucleoside",D13.570.583.138.711.650
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Adenosine.Vidarabine",D13.570.583.138.900
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Guanosine",D13.570.583.454
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Guanosine.Deoxyguanosine",D13.570.583.454.240
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Guanosine.Nucleoside Q",D13.570.583.454.500
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Inosine",D13.570.583.616
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Inosine.Didanosine",D13.570.583.616.130
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Inosine.Inosine Pranobex",D13.570.583.616.450
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Inosine.Thioinosine",D13.570.583.616.900
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Inosine.Thioinosine.Methylthioinosine",D13.570.583.616.900.500
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Purine Nucleosides.Tubercidin",D13.570.583.910
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides",D13.570.685
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Cytidine",D13.570.685.245
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Cytidine.Azacitidine",D13.570.685.245.217
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Cytidine.Cytarabine",D13.570.685.245.453
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Cytidine.Cytarabine.Ancitabine",D13.570.685.245.453.050
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Cytidine.Deoxycytidine",D13.570.685.245.500
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Cytidine.Deoxycytidine.Bromodeoxycytidine",D13.570.685.245.500.250
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Cytidine.Deoxycytidine.Capecitabine",D13.570.685.245.500.425
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Cytidine.Deoxycytidine.Emtricitabine",D13.570.685.245.500.600
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Cytidine.Deoxycytidine.Emtricitabine.Elvitegravir, Cobicistat, Emtricitabine, Tenofovir Disoproxil Fumarate Drug Combination",D13.570.685.245.500.600.250
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Cytidine.Deoxycytidine.Emtricitabine.Emtricitabine, Tenofovir Disoproxil Fumarate Drug Combination",D13.570.685.245.500.600.500
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Cytidine.Deoxycytidine.Zalcitabine",D13.570.685.245.500.950
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Cytidine.Deoxycytidine.Zalcitabine.Lamivudine",D13.570.685.245.500.950.500
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Formycins",D13.570.685.350
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Formycins.Coformycin",D13.570.685.350.200
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Formycins.Coformycin.Pentostatin",D13.570.685.350.200.700
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Thymidine",D13.570.685.705
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Thymidine.Stavudine",D13.570.685.705.875
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Thymidine.Trifluridine",D13.570.685.705.900
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Thymidine.Zidovudine",D13.570.685.705.950
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Tunicamycin",D13.570.685.725
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Uridine",D13.570.685.852
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Uridine.Arabinofuranosyluracil",D13.570.685.852.150
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Uridine.Azauridine",D13.570.685.852.176
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Uridine.3-Deazauridine",D13.570.685.852.250
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Uridine.Deoxyuridine",D13.570.685.852.300
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Uridine.Deoxyuridine.Bromodeoxyuridine",D13.570.685.852.300.150
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Uridine.Deoxyuridine.Floxuridine",D13.570.685.852.300.350
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Uridine.Deoxyuridine.Idoxuridine",D13.570.685.852.300.400
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Uridine.Pseudouridine",D13.570.685.852.628
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Uridine.Tetrahydrouridine",D13.570.685.852.800
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Pyrimidine Nucleosides.Uridine.Thiouridine",D13.570.685.852.829
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides",D13.570.800
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Adenosine",D13.570.800.096
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Adenosine.Adenosine-5'-(N-ethylcarboxamide)",D13.570.800.096.250
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Adenosine.S-Adenosylhomocysteine",D13.570.800.096.262
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Adenosine.S-Adenosylmethionine",D13.570.800.096.264
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Adenosine.2-Chloroadenosine",D13.570.800.096.300
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Adenosine.2-Chloroadenosine.Cladribine",D13.570.800.096.300.200
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Adenosine.Isopentenyladenosine",D13.570.800.096.500
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Adenosine.Phenylisopropyladenosine",D13.570.800.096.630
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Cytidine",D13.570.800.286
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Cytidine.Azacitidine",D13.570.800.286.300
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Dichlororibofuranosylbenzimidazole",D13.570.800.330
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Formycins",D13.570.800.410
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Formycins.Coformycin",D13.570.800.410.200
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Guanosine",D13.570.800.453
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Guanosine.Nucleoside Q",D13.570.800.453.500
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Inosine",D13.570.800.573
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Inosine.Didanosine",D13.570.800.573.130
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Inosine.Inosine Pranobex",D13.570.800.573.450
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Inosine.Thioinosine",D13.570.800.573.900
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Inosine.Thioinosine.Methylthioinosine",D13.570.800.573.900.500
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Ribavirin",D13.570.800.790
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Showdomycin",D13.570.800.810
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Toyocamycin",D13.570.800.840
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Tubercidin",D13.570.800.850
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Uridine",D13.570.800.892
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Uridine.Azauridine",D13.570.800.892.176
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Uridine.3-Deazauridine",D13.570.800.892.250
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Uridine.Pseudouridine",D13.570.800.892.628
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Uridine.Tetrahydrouridine",D13.570.800.892.800
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Ribonucleosides.Uridine.Thiouridine",D13.570.800.892.829
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Thionucleosides",D13.570.900
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Thionucleosides.Azathioprine",D13.570.900.111
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Thionucleosides.Thioinosine",D13.570.900.800
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Thionucleosides.Thioinosine.Methylthioinosine",D13.570.900.800.500
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleosides.Thionucleosides.Thiouridine",D13.570.900.829
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides",D13.695
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Arabinonucleotides",D13.695.065
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Arabinonucleotides.Arabinofuranosylcytosine Triphosphate",D13.695.065.200
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Arabinonucleotides.Vidarabine Phosphate",D13.695.065.900
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Deoxyribonucleotides",D13.695.201
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Deoxyribonucleotides.Deoxyadenine Nucleotides",D13.695.201.100
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Deoxyribonucleotides.Deoxycytosine Nucleotides",D13.695.201.150
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Deoxyribonucleotides.Deoxycytosine Nucleotides.Deoxycytidine Monophosphate",D13.695.201.150.200
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Deoxyribonucleotides.Deoxyguanine Nucleotides",D13.695.201.175
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Deoxyribonucleotides.Deoxyuracil Nucleotides",D13.695.201.200
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Deoxyribonucleotides.Deoxyuracil Nucleotides.Fluorodeoxyuridylate",D13.695.201.200.270
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Deoxyribonucleotides.Nucleoside Diphosphate Sugars",D13.695.201.486
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Deoxyribonucleotides.Thymine Nucleotides",D13.695.201.789
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Deoxyribonucleotides.Thymine Nucleotides.Thymidine Monophosphate",D13.695.201.789.788
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Dideoxynucleotides",D13.695.225
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Dinucleoside Phosphates",D13.695.250
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Nucleotides, Cyclic",D13.695.462
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Nucleotides, Cyclic.Cyclic AMP",D13.695.462.200
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Nucleotides, Cyclic.Cyclic AMP.8-Bromo Cyclic Adenosine Monophosphate",D13.695.462.200.225
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Nucleotides, Cyclic.Cyclic AMP.Bucladesine",D13.695.462.200.250
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Nucleotides, Cyclic.Cyclic CMP",D13.695.462.250
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Nucleotides, Cyclic.Cyclic GMP",D13.695.462.275
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Nucleotides, Cyclic.Cyclic GMP.Dibutyryl Cyclic GMP",D13.695.462.275.325
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Nucleotides, Cyclic.Cyclic IMP",D13.695.462.300
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides",D13.695.578
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Oligonucleotides",D13.695.578.424
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Oligonucleotides.Antagomirs",D13.695.578.424.112
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Oligonucleotides.Aptamers, Nucleotide",D13.695.578.424.224
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Oligonucleotides.Morpholinos",D13.695.578.424.337
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Oligonucleotides.Oligodeoxyribonucleotides",D13.695.578.424.450
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Oligonucleotides.Oligodeoxyribonucleotides.DNA Primers",D13.695.578.424.450.275
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Oligonucleotides.Oligonucleotides, Antisense",D13.695.578.424.480
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Oligonucleotides.Oligonucleotides, Antisense.Oligodeoxyribonucleotides, Antisense",D13.695.578.424.480.640
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Oligonucleotides.Oligonucleotides, Antisense.Oligoribonucleotides, Antisense",D13.695.578.424.480.645
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Oligonucleotides.Oligoribonucleotides",D13.695.578.424.500
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Oligonucleotides.Peptide Nucleic Acids",D13.695.578.424.550
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Oligonucleotides.Phosphorothioate Oligonucleotides",D13.695.578.424.575
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Oligonucleotides.Pyrimidine Dimers",D13.695.578.424.600
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Polydeoxyribonucleotides",D13.695.578.500
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Polydeoxyribonucleotides.Apurinic Acid",D13.695.578.500.050
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Polydeoxyribonucleotides.Poly dA-dT",D13.695.578.500.300
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Polydeoxyribonucleotides.Poly T",D13.695.578.500.600
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Polyribonucleotides",D13.695.578.550
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Polyribonucleotides.Apurinic Acid",D13.695.578.550.050
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Polyribonucleotides.Poly A",D13.695.578.550.500
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Polyribonucleotides.Poly A.Poly A-U",D13.695.578.550.500.510
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Polyribonucleotides.Poly Adenosine Diphosphate Ribose",D13.695.578.550.530
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Polyribonucleotides.Poly C",D13.695.578.550.560
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Polyribonucleotides.Poly C.Poly I-C",D13.695.578.550.560.600
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Polyribonucleotides.Poly G",D13.695.578.550.600
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Polyribonucleotides.Poly I",D13.695.578.550.650
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Polyribonucleotides.Poly I.Poly I-C",D13.695.578.550.650.600
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Polyribonucleotides.Poly U",D13.695.578.550.750
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Polynucleotides.Polyribonucleotides.Poly U.Poly A-U",D13.695.578.550.750.510
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides",D13.695.667
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides",D13.695.667.138
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Adenosine Diphosphate",D13.695.667.138.124
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Adenosine Diphosphate.Adenosine Diphosphate Sugars",D13.695.667.138.124.070
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Adenosine Diphosphate.Adenosine Diphosphate Sugars.Adenosine Diphosphate Glucose",D13.695.667.138.124.070.075
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Adenosine Diphosphate.Adenosine Diphosphate Sugars.Adenosine Diphosphate Ribose",D13.695.667.138.124.070.125
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Adenosine Diphosphate.Adenosine Diphosphate Sugars.Adenosine Diphosphate Ribose.O-Acetyl-ADP-Ribose",D13.695.667.138.124.070.125.040
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Adenosine Diphosphate.Adenosine Diphosphate Sugars.Adenosine Diphosphate Ribose.Cyclic ADP-Ribose",D13.695.667.138.124.070.125.195
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Adenosine Monophosphate",D13.695.667.138.180
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Adenosine Monophosphate.Adenosine Phosphosulfate",D13.695.667.138.180.080
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Adenosine Triphosphate",D13.695.667.138.236
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Adenosine Triphosphate.Adenylyl Imidodiphosphate",D13.695.667.138.236.050
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Adenosine Triphosphate.Ethenoadenosine Triphosphate",D13.695.667.138.236.250
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Coenzyme A",D13.695.667.138.382
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Coenzyme A.Acyl Coenzyme A",D13.695.667.138.382.300
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Coenzyme A.Acyl Coenzyme A.Acetyl Coenzyme A",D13.695.667.138.382.300.020
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Coenzyme A.Acyl Coenzyme A.Malonyl Coenzyme A",D13.695.667.138.382.300.500
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Coenzyme A.Acyl Coenzyme A.Palmitoyl Coenzyme A",D13.695.667.138.382.300.700
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Cyclic AMP",D13.695.667.138.395
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Cyclic AMP.8-Bromo Cyclic Adenosine Monophosphate",D13.695.667.138.395.225
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Cyclic AMP.Bucladesine",D13.695.667.138.395.250
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Deoxyadenine Nucleotides",D13.695.667.138.410
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Flavin-Adenine Dinucleotide",D13.695.667.138.506
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.NAD",D13.695.667.138.694
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.NADP",D13.695.667.138.749
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Phosphoadenosine Phosphosulfate",D13.695.667.138.850
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Adenine Nucleotides.Vidarabine Phosphate",D13.695.667.138.925
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Guanine Nucleotides",D13.695.667.454
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Guanine Nucleotides.Cyclic GMP",D13.695.667.454.160
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Guanine Nucleotides.Cyclic GMP.Dibutyryl Cyclic GMP",D13.695.667.454.160.325
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Guanine Nucleotides.Deoxyguanine Nucleotides",D13.695.667.454.200
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Guanine Nucleotides.Guanosine Diphosphate",D13.695.667.454.340
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Guanine Nucleotides.Guanosine Diphosphate.Guanosine Diphosphate Sugars",D13.695.667.454.340.350
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Guanine Nucleotides.Guanosine Diphosphate.Guanosine Diphosphate Sugars.Guanosine Diphosphate Fucose",D13.695.667.454.340.350.400
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Guanine Nucleotides.Guanosine Diphosphate.Guanosine Diphosphate Sugars.Guanosine Diphosphate Mannose",D13.695.667.454.340.350.500
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Guanine Nucleotides.Guanosine Pentaphosphate",D13.695.667.454.440
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Guanine Nucleotides.Guanosine Tetraphosphate",D13.695.667.454.480
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Guanine Nucleotides.Guanosine Triphosphate",D13.695.667.454.504
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Guanine Nucleotides.Guanosine Triphosphate.Guanosine 5'-O-(3-Thiotriphosphate)",D13.695.667.454.504.380
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Guanine Nucleotides.Guanosine Triphosphate.Guanylyl Imidodiphosphate",D13.695.667.454.504.400
"Nucleic Acids, Nucleotides, and Nucleosides.Nucleotides.Purine Nucleotides.Guanine Nucleotides.Guanosine Monophosphate",D13.695.667.454.525
