id,value
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Lysine.Hydroxylysine",D12.125.095.647.478
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Lysine.Lysinoalanine",D12.125.095.647.575
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Lysine.Polylysine",D12.125.095.647.750
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Ornithine",D12.125.095.765
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Ornithine.Eflornithine",D12.125.095.765.340
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Dicarboxylic",D12.125.119
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Dicarboxylic.2-Aminoadipic Acid",D12.125.119.075
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Dicarboxylic.Aspartic Acid",D12.125.119.170
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Dicarboxylic.Aspartic Acid.D-Aspartic Acid",D12.125.119.170.150
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Dicarboxylic.Aspartic Acid.Isoaspartic Acid",D12.125.119.170.275
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Dicarboxylic.Aspartic Acid.N-Methylaspartate",D12.125.119.170.400
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Dicarboxylic.Aspartic Acid.Potassium Magnesium Aspartate",D12.125.119.170.700
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Dicarboxylic.Carbocysteine",D12.125.119.270
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Dicarboxylic.Cystathionine",D12.125.119.307
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Dicarboxylic.Cystine",D12.125.119.369
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Dicarboxylic.Glutamates",D12.125.119.409
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Dicarboxylic.Glutamates.1-Carboxyglutamic Acid",D12.125.119.409.174
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Dicarboxylic.Glutamates.Glutamic Acid",D12.125.119.409.349
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Dicarboxylic.Glutamates.Glutamic Acid.Sodium Glutamate",D12.125.119.409.349.575
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Dicarboxylic.Glutamates.Pemetrexed",D12.125.119.409.525
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Dicarboxylic.Glutamates.Polyglutamic Acid",D12.125.119.409.700
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Dicarboxylic.Homocystine",D12.125.119.658
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Essential",D12.125.142
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Essential.Arginine",D12.125.142.087
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Essential.Arginine.omega-N-Methylarginine",D12.125.142.087.500
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Essential.Histidine",D12.125.142.308
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Essential.Isoleucine",D12.125.142.383
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Essential.Leucine",D12.125.142.441
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Essential.Lysine",D12.125.142.497
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Essential.Methionine",D12.125.142.557
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Essential.Methionine.Racemethionine",D12.125.142.557.500
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Essential.Phenylalanine",D12.125.142.666
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Essential.Phenylalanine.N-Formylmethionine Leucyl-Phenylalanine",D12.125.142.666.500
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Essential.Threonine",D12.125.142.815
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Essential.Threonine.Phosphothreonine",D12.125.142.815.500
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Essential.Tryptophan",D12.125.142.875
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Essential.Valine",D12.125.142.930
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Essential.Valine.Valsartan",D12.125.142.930.500
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Essential.Valine.Valsartan.Amlodipine, Valsartan Drug Combination",D12.125.142.930.500.500
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Neutral",D12.125.154
